Metric,Dataset,harmonypy,harmonypy_scale_ilisi,harmonypy_scale_pcr,harmonypy_sel67_ilisi,harmonypy_sel67_pcr,pca,pca_scale_ilisi,pca_scale_pcr,pca_sel67_ilisi,pca_sel67_pcr,sca,sca_scale_ilisi,sca_scale_pcr,sca_sel67_ilisi,sca_sel67_pcr,scanorama,scanorama_scale_ilisi,scanorama_scale_pcr,scanorama_sel67_ilisi,scanorama_sel67_pcr,harmonypy_sel50_ilisi,harmonypy_sel50_pcr,pca_sel50_ilisi,pca_sel50_pcr,sca_sel50_ilisi,sca_sel50_pcr,scanorama_sel50_ilisi,scanorama_sel50_pcr,concord,concord_scale_ilisi,concord_scale_pcr,concord_sel50_ilisi,concord_sel50_pcr,concord_sel67_ilisi,concord_sel67_pcr
cell_cycle_conservation,mouse_pancreas_atlas,0.9043744918302543,0.4675568161044458,0.6241446147592062,0.17032838000228295,0.15271571062566053,0.9584254448500178,0.5675634040865783,0.6983351654173617,0.22479953028567307,0.22177237941829256,0.9746330677196415,0.6383286924891325,0.8795872431137167,0.4191423364106951,0.5308432188498544,1,0.648022372964251,0.7335367375200967,0.2770646570282962,0.2954862286949409,0.1375232219422041,0.12220552419513706,0.19215201810971758,0.18083342992316306,0.35329584838111516,0.5107333816035702,0.22423620843049982,0.23633369830978376,0.6838712211027309,0.6797950416627611,0.6857299157183347,0.6907289389270297,0.6685219140124014,0.6871342480996743,0.6709019736518179
cell_cycle_conservation,tabula_sapiens,0.9226002461609171,0.5198207170521856,0.5010361859639906,0.32160672778574484,0.2865535476994753,0.9829953470676528,0.7735063708071215,1,0.6095658153965046,0.6198618479461873,0.9913481212325204,0.8080746171685841,0.941688902096831,0.6237456542956297,0.8720723389937481,0.8747295755283673,0.959043129655111,0.9325131961884894,0.9405856623622708,0.8561653513798483,0.2530098852408906,0.2186778120500922,0.4589882137288428,0.48198781438993604,0.571423843116352,0.5773357524063492,0.8523255616504237,0.8080158686828933,0.7061976991576623,0.7144163853690458,0.6326753823097888,0.5834245717722677,0.4653697123404036,0.7649030787189917,0.5241531658597927
cell_cycle_conservation,celegans_embryo,0.9217891556859226,0.714387309696269,0.6946246470147097,0.42075645452682486,0.07893802140974665,0.9569128834201269,0.7684161703692644,0.8117219477471603,0.12983491137967534,0.5617939388407578,0.9677837530187349,0.7107147954226333,0.9366421236048335,0.27189980857628365,1,0.9575059500126251,0.7901281141499801,0.8386924823224324,0.17951563342941843,0.2209082231260751,0.10451022270438859,0.0563918118213112,0.09275666271498409,0.0674552763303656,0.22943606253571788,0.3637209669366143,0.17020172141111992,0.2220323303561939,0.3454974429795285,0.3081134216726072,0.3074389948867066,0.25069268638605813,0.23973322200024894,0.27950615593388756,0.2542327377156071
cell_cycle_conservation,ocular_atlas,0.8972038263097372,0.5849135598020159,0.8734386006857164,0.10224905925574548,0.0716116407753775,0.9157521131793273,0.7947044211509707,0.954794936264558,0.1837326162262641,0.2564620434429408,0.9054509425610491,0.7662599277335564,0.9230713752489723,0.5234885004528688,0.5948546329959877,0.8865437734978064,0.7862655238604839,0.9084640914367363,0.5551446952682472,0.7424088393977503,0.09962378688853471,0.05754613783993008,0.13920872253660652,0.14496315612032323,0.39564459271206787,0.5367838058299839,0.4905109273845237,0.5847844557041098,0.6040076222419826,0.607145114506109,0.5625358095692318,0.609734467684529,0.4974447057309242,0.5880647369061247,0.5210461438277518
cell_cycle_conservation,tabula_muris,1,0.7704714582321556,0.7782083301137546,0.39042488420633015,0.2958446134449192,1,0.797460732464682,0.8962000477190414,0.3666638211864234,0.3928610002934085,1,0.7653293594167837,1,0.4140338614091328,0.8267424518532589,1,1,1,0.640903161994399,1,0.275797615843028,0.2634104512988299,0.2951927456861704,0.3598836455748493,0.41176463161634663,0.8333091319257734,0.6006895946893421,0.953257560964743,0.7956820286034281,0.794017898859985,0.7936884163524436,0.6939416061595404,0.728436842730643,0.6942073835074278,0.7501052697190319
clisi,dkd,0.9994813028257578,0.9952438101969937,0.99764590573715,0.4515043595596048,0.34242728481794543,0.9987824359003704,0.9950114808060582,0.9966179605600591,0.5439867336744652,0.2602987805078252,0.9988483591733399,0.9933600727213998,0.9986708860856891,0.676112992850222,0.878437431754712,1.0,0.9977537527862713,0.9985713491578104,0.9832111686567157,0.99164651368305,0.36875547725379476,0.19861251918559714,0.1874288277186186,0.1791088858892673,0.4376190475134177,0.77111568020187,0.9613377108795166,0.9914636022991546,1.0,1.0,1.0,0.999308738972236,0.9989646972716377,0.9994703148438309,1.0
clisi,gtex_v9,0.9709375272809138,0.7887583282697144,0.8875767365826875,0.5280762263641993,0.5353037419807626,0.9960811460315512,0.8406742838219479,0.9909692837663411,0.5792580359803119,0.5557229584424365,0.9959090826123997,0.9804651347552055,0.9932530196073026,0.6768025242121637,0.8346874922387338,0.99602218160749,0.9937896694411678,0.9953159562083018,0.8117623955631258,0.8328625673544402,0.5363324059475394,0.5030747217421637,0.5002202195677421,0.5042014138776857,0.6265793472794009,0.8221472920256359,0.7685793359419375,0.7868929185024558,0.9972352075516693,0.9969986394594516,0.9973525115450089,0.9933365178203071,0.9915987750490417,0.9956365265866822,0.9950246011528064
clisi,hypomap,1.0,1.0,1.0,0.7727651259354226,0.7958420936410462,1.0,1.0,1.0,0.8344085757678628,0.8423994737883502,1.0,1.0,1.0,0.9704112228616938,0.9757106298328904,1.0,1.0,1.0,1.0,1.0,0.7559172105348827,0.7739618117703861,0.8017568088821818,0.8380480857092248,0.9527579396163044,0.9714322338461592,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
clisi,immune_cell_atlas,0.9431995477888575,0.8629620434718145,0.9171961356431139,0.7486366888340391,0.7171281463652351,0.961344329316634,0.8726781059229167,0.9330528589080863,0.7817365698525074,0.7457112094775841,0.973364869757693,0.9493670769990198,0.9591557749302753,0.7849036793145869,0.8470976644666441,0.9761167266710049,0.9622108491012896,0.9628335826113127,0.8496230453019991,0.8363376534532526,0.6637044983098879,0.6294953661238357,0.7112876137902603,0.7004199042599157,0.7350397111392064,0.8165024219451326,0.8242208658335625,0.7085272620540372,0.9966793441442954,0.9964720937764927,0.9966972758178292,0.9952682815434882,0.9956428855107439,0.9960040414860117,0.9963458638926457
clisi,mouse_pancreas_atlas,0.9911015906922915,0.9803893312384755,0.9921304784207026,0.8481258577676353,0.8730649114336652,1.0,0.9847495085505892,1.0,0.8569032586833,0.8504909381258802,1.0,0.9988905617364652,1.0,0.9669746625865132,0.9944056034855917,1.0,0.999049878771621,1.0,0.7648685806279729,0.774370489975146,0.84152019802967,0.8534464754092386,0.8378582556546839,0.8575410803989427,0.9148379391456606,0.9867494578178886,0.6778385007375485,0.7288034162828146,1.0,1.0,1.0,0.9990789540035961,0.9990647126980114,1.0,1.0
clisi,tabula_sapiens,0.9539185740085355,0.9446943155486631,0.9465879526754867,0.8205059737582068,0.8222626952742391,0.9919238777770554,0.9857004530666148,0.9897534013845721,0.8607918280386785,0.8643140677059363,0.9937930050080281,0.9922228986530386,0.9925381100305645,0.9772296832967805,0.9896567668969284,0.9888951430889906,0.983621332624914,0.987418815662853,0.9730771223883591,0.9795498292675763,0.7541048633136297,0.7702190131787295,0.8021878058279658,0.809463902104409,0.9576853816416223,0.9719714580783466,0.9649235112271991,0.9752452813464025,0.9834812888630247,0.9823674031300508,0.9824121746860351,0.9759058251447476,0.9750291611036245,0.9801140714853948,0.979056953371583
clisi,celegans_embryo,0.9994726898319134,0.9991656799849904,0.9994172597187272,0.9668267557142319,0.8827282982507283,1.0,0.9995458848628931,0.9994500305725024,0.9251599907971857,0.8818547351345527,1.0,1.0,1.0,0.9944561510757847,0.9992993823609096,1.0,1.0,1.0,0.9834115556922117,0.9937526903670998,0.9568718204748344,0.6319830554470921,0.7698895094096238,0.5521533213913071,0.979669554961201,0.9966926464088788,0.9569950313774411,0.9910445024186557,1.0,1.0,1.0,1.0,1.0,1.0,1.0
clisi,ocular_atlas,0.9839798768089777,0.984556688207757,0.9841870398756595,0.6916889752940713,0.6979324199570212,0.9984256537316988,0.9978029512746671,0.9979732977946029,0.6378412475228626,0.7565092494707747,0.998905470087268,0.9983445173869198,0.9988647033019018,0.9883469376050188,0.9950078341766757,0.9988090884263934,0.9983084089985754,0.9984170097779707,0.9948088916775291,0.9977564199054525,0.6479937746502614,0.610946052043243,0.5584973922326466,0.5781261398027254,0.9266549362081051,0.985547741163384,0.9744779450363534,0.9958811127838086,0.9992943787497708,0.9991987138224583,0.9991931356335211,0.9986947115444471,0.9985678120110196,0.998840580088428,0.9990768510003638
clisi,tabula_muris,0.9932435861691618,0.9899173289693547,0.9922677245852135,0.6891514141839936,0.6624398390364142,0.9988955541902225,0.9982197004223609,0.998809757490618,0.7887434958485854,0.8609229178597523,0.99933101048876,0.9989372166283402,0.9990661312922973,0.9866109597259586,0.9977325211204294,0.9988653423836031,0.9987481775560331,0.998575338062318,0.9912776169580872,0.9987664496816517,0.6032537142105745,0.5752193383567161,0.6680595729185471,0.7978429191550522,0.9789759866012899,0.9932558822949403,0.9809138568390667,0.9969491051016968,0.9982286143381627,0.9980700591512764,0.9980357411791286,0.9971408940872701,0.9964845728767413,0.9979525209808119,0.9975899284172605
graph_connectivity,dkd,0.9578134413510305,0.9522446019143678,0.9518260609855471,0.5631889319799476,0.3358456994092942,0.9542808866941241,0.9401884222951639,0.9558331350348717,0.4791778104326999,0.7056971654259714,0.9538777650054524,0.9356673592735999,0.9533792104143647,0.8139747995204073,0.9262773572223749,0.9543924337546542,0.9410765190411771,0.951366731817679,0.9310475569736473,0.9397641752857987,0.5169466407071052,0.34003391969903884,0.5285440251370735,0.48030773257992515,0.7354434328485299,0.8711508623325602,0.9292021524777127,0.9331413739415926,0.9680784564863077,0.9675693156844567,0.9674447972741108,0.9576073749938814,0.9651609445481875,0.9670959031660137,0.9643377063453494
graph_connectivity,gtex_v9,0.9020438210985406,0.8226048352020064,0.8527598050497823,0.4957765133844168,0.44375401998854447,0.9577161994664095,0.890184271670493,0.9464749092868137,0.5548932223242726,0.5543460203737727,0.9583463504748899,0.9357323839582121,0.9515482144677179,0.8023048284560602,0.8636266190842673,0.9611137278085852,0.9526325477268385,0.9588099111420489,0.7550401810394428,0.8246013943066255,0.5012517829541802,0.41140482965800396,0.541694539841024,0.520845720228157,0.7632498995595551,0.839959543693552,0.7122778313228356,0.7878236808196538,0.9400809455819544,0.9392960905125459,0.9301509391939792,0.9184926801585634,0.9101919922772285,0.9326588921629824,0.922227165987995
graph_connectivity,hypomap,0.8892924614640842,0.8778781014881496,0.8850063703750464,0.6947957410192297,0.6830265704224986,0.891178207038952,0.8951076281342261,0.8956237744387274,0.524515215860227,0.7173055740866756,0.8970746105169491,0.895706121579158,0.8957203686175836,0.858066431975404,0.8723499199454475,0.8916733619507726,0.8892542069087612,0.8890926983560377,0.8755881082984257,0.8873465052820567,0.5052587096437614,0.4130174479232103,0.4629138109768372,0.6874255074276857,0.8197937934952408,0.8687397527918029,0.8702320060825134,0.8769059444662873,0.8620845169442422,0.8688799684858686,0.8619780499569641,0.8663376114499732,0.863986481270072,0.8651565076460181,0.8853626876250711
graph_connectivity,immune_cell_atlas,0.9463427918124806,0.8973179060148504,0.928658110034124,0.6354943268277441,0.44322578371585925,0.9660999916878301,0.9162659167571721,0.9498046756364332,0.469720234563379,0.4442844954613148,0.9721968216435893,0.9525219383665586,0.9597587531550072,0.8848978578314458,0.9033890555343101,0.9743074725839057,0.9661733821408327,0.9680816306258666,0.8976806103515085,0.8476715633643374,0.620302521055851,0.41695163807637176,0.448736594398116,0.42719324855605284,0.8336192372141783,0.8762203622622898,0.855793292707679,0.6864187475652372,0.9795741999505752,0.9791318000896035,0.9789527508345841,0.9759921600197886,0.9733984571467156,0.9783758552112891,0.9751628142119845
graph_connectivity,mouse_pancreas_atlas,0.8312325136192165,0.7564376153427018,0.7911520638296587,0.35855912741922324,0.2812822139796711,0.9130626720756749,0.8778805982907432,0.9092328112152581,0.24879065948237447,0.2691666686739384,0.9376564315774241,0.9035890605268733,0.9271186187126715,0.8448034021724936,0.8838196537727849,0.9075262682355876,0.8882725472851128,0.8884695295082017,0.7940070718824941,0.8071823407948366,0.3010951871064824,0.19271956871422596,0.21017470364849591,0.12978700215294148,0.8049301801385118,0.8569346515044475,0.7341978044002324,0.7542955353501005,0.9698562454984149,0.9697729163612165,0.9671588448997449,0.9649908848087516,0.9651961695290371,0.9667979510289589,0.9677205494881753
graph_connectivity,tabula_sapiens,0.864928792195445,0.8594652146204292,0.863120672335067,0.6665779178659496,0.7089750721193895,0.89411022928362,0.8847492466265477,0.8928224474447096,0.7215317197652134,0.7289367022389197,0.8959134288298908,0.8952935281145489,0.8996098197993421,0.8786354861452887,0.8857183862738115,0.879669363213838,0.8869780351119861,0.8833082106342616,0.8803047249186383,0.8783597357605343,0.604391343391029,0.628100758660386,0.6478098553628199,0.6437047472181505,0.8618881386061109,0.8667015399028296,0.8683160256740089,0.8773270375115192,0.8394387350055516,0.8453547210338528,0.8340650270269617,0.8167006670209654,0.8244061697830637,0.8282023082611932,0.8294355299328127
graph_connectivity,celegans_embryo,0.9686446399652809,0.9693822738872633,0.9700905310359722,0.9509231234688594,0.9355155415794123,0.9731984049851516,0.9734683679777599,0.9731183312490288,0.938817049137695,0.9263058100775777,0.9778716644359202,0.9751463271083985,0.978450213435967,0.9633956664515891,0.9746955607274346,0.9784882208016256,0.9764559190865562,0.9771968978170489,0.9292449413779597,0.9577408824494523,0.9470159794515893,0.8508615398490252,0.9036334623962251,0.8122378026567564,0.9560830560286212,0.9689034741703875,0.9108546707073144,0.9547895347611743,0.976312448444709,0.9767305851199358,0.9739444861594849,0.9674108590806685,0.9725906788080803,0.9746670756602499,0.9758970055543243
graph_connectivity,ocular_atlas,0.9682211620637843,0.9606398992390186,0.9659122103785565,0.6223083958118669,0.5445110053979655,0.9840148174998042,0.9823196797406439,0.9769306638968943,0.636055081949844,0.778656012402621,0.984279770838734,0.9820577594134892,0.9838917080041583,0.9686576657068606,0.9762977632640776,0.9833852436256116,0.9751158097723895,0.9832562990742868,0.9679295764661996,0.9795191699355335,0.6114273562164207,0.4470470345139869,0.4557951791970884,0.4844063617225947,0.9404927199140327,0.9692509384121206,0.9529257897641015,0.9773580534957875,0.9815111210130636,0.9809258545303763,0.9855172906173886,0.980784964244877,0.9758332640802102,0.9802932337797916,0.9795421458580695
graph_connectivity,tabula_muris,0.8867932404423455,0.8833920525001319,0.8887501269857756,0.7807741326568114,0.7635977135346288,0.9448570319334952,0.9383161916010024,0.9406130832771483,0.8542404670703871,0.8706580879726469,0.9502660528270777,0.9331785463672437,0.9405977270829459,0.9246735791551072,0.9346000547581801,0.9304073986526891,0.9288884391349055,0.9261246919297932,0.9127039759105227,0.925167561234454,0.7345755119632817,0.6990230674990896,0.7834360782182774,0.8542820426427504,0.920354663246161,0.9300496105681919,0.9045609499082903,0.9161931281224962,0.9020599252058711,0.9025972290249935,0.9017933370520422,0.9025322571896564,0.8876789283845404,0.900927375939538,0.8897766058253206
ilisi,dkd,0.5682661896459424,0.5652577435822268,0.5736052725130167,0.8077512212644966,0.7133877228275816,0.1788589937553772,0.2742454805909419,0.21979689258531693,0.6921035058360433,0.6000269728446381,0.14344190307754523,0.2703335361340378,0.20235787807481606,0.509361809661295,0.4793534642084171,0.5469441864450165,0.6695297792538786,0.5737181966536238,0.7520727982806706,0.6962056186542301,0.7378556680926969,0.7845899533901761,0.7026232550817473,0.7235338973204531,0.623518323864385,0.5672622833944904,0.7584319942038733,0.7214623868336808,0.6079106026127477,0.6023058286544434,0.6038575069812719,0.6077504705572712,0.6086440958312064,0.6066835273675057,0.6052945044485794
ilisi,gtex_v9,0.3409914734025743,0.48037081521615815,0.4453317244807691,0.7085635473352276,0.6793861226384932,0.10496246752230637,0.3058977696170182,0.1337137411877967,0.6414404887381093,0.654645340744516,0.08309459789352278,0.15299587592343794,0.11170310112526086,0.5579874316441941,0.40872281153192275,0.2180985563682637,0.23438309978006566,0.23093609834684697,0.5593339391631047,0.5209386592663122,0.6758400945820608,0.6612530772181204,0.6765370255997724,0.6622446977110926,0.5917207896447834,0.45134824176785676,0.5961976590120155,0.5657984038139166,0.19237782841657902,0.19414022858213767,0.19221339156144437,0.22390204692504814,0.2357923983330136,0.20877924399004447,0.21774143049924397
ilisi,hypomap,0.07851915364943625,0.16238458463984987,0.1112427848166667,0.35583957035690195,0.21223883887381612,1.728458485155325e-15,5.185375455465975e-15,3.4569169703106518e-15,0.3668977274646884,0.2145499683393992,1.728458485155325e-15,3.4569169703106518e-15,3.4569169703106518e-15,0.24748866114951332,0.14149735348642137,0.02736723486595327,0.09234585901769317,0.07179969957637439,0.30008001688434316,0.4438733583363858,0.2991737882960123,0.3558628607160986,0.3464954198617085,0.24688887446631935,0.27235719119605895,0.2255920746937466,0.45390312734584193,0.3743231921085516,1.728458485155325e-15,1.728458485155325e-15,1.728458485155325e-15,3.4569169703106518e-15,3.4569169703106518e-15,3.4569169703106518e-15,3.4569169703106518e-15
ilisi,immune_cell_atlas,0.4734666533294917,0.5925626687940183,0.5135214165811675,0.6734437709863133,0.3648800198050741,0.09692670305649245,0.3442632712881963,0.23879404658423473,0.26334987422185746,0.27550631988598534,0.07182310280016611,0.16184275219632407,0.15270529500374563,0.4207695382144117,0.3969399595509285,0.5249926496645024,0.5746308446161678,0.6015673143344183,0.6831686048758067,0.6442582784087397,0.6927347405254295,0.47626546395211433,0.3576636502971775,0.35528439920244426,0.5440703942426196,0.4729504368017099,0.5793726101211008,0.7389475128508194,0.33624105952963457,0.3436032307571965,0.3468420911735947,0.37413089404150074,0.39480754514832506,0.36077225756648706,0.3673080058574908
ilisi,mouse_pancreas_atlas,0.4445560518733662,0.4644877837883554,0.44466641209218233,0.5470835998182247,0.5266252439641593,0.12382342663791551,0.17125757334689864,0.15436746907220492,0.49788164818455555,0.5036684631190315,0.10791888127352113,0.1316352834349805,0.1175891699118864,0.19610377915001798,0.1664871108656889,0.19285442757546475,0.21637522703932613,0.21111059716708247,0.4458642692585089,0.42335362925751163,0.5702970472910021,0.5777329262706855,0.5479748976467766,0.522072330157035,0.26865615155807127,0.22132585309523353,0.5062570775574978,0.48377843412393373,0.3096309975519787,0.31274264020038756,0.315804724131057,0.35216840224042767,0.35515586472416455,0.3300288969729199,0.33457435854156564
ilisi,tabula_sapiens,0.22527057944802756,0.25491084610139825,0.24056534719182102,0.5854748329463861,0.5519018535502369,0.02559383199333733,0.046702133168544276,0.04146717369236549,0.40220711494218175,0.3697956421046811,0.018017360823727756,0.020843765901511494,0.023507588548626106,0.0509478921443298,0.03600741885059689,0.1414407102848976,0.1731952982966142,0.1555036375092593,0.21855917603107483,0.1944862566309236,0.6514089490336921,0.6316374916525341,0.5002976292407071,0.49807705216749854,0.1064270377681765,0.08564110278568476,0.2435899762920039,0.21988219823190605,0.18705959206962114,0.19250006746833231,0.19568254264576887,0.22339788282497855,0.23552494542069616,0.2093823051408582,0.2129155447650967
ilisi,celegans_embryo,0.5125469633541715,0.5183969577880249,0.515112022153095,0.5645168159977272,0.6111702205069158,0.4126499361799142,0.4376600419162242,0.44103817381621885,0.5443093163559147,0.5524749861484768,0.41336811157673375,0.44385209718838187,0.4354566391464602,0.4977550312872407,0.4652374741419797,0.5326291423888266,0.517506442853331,0.5319421187978773,0.5765961129446139,0.5768534211545976,0.5989804667323134,0.6867623883904851,0.6283955405790661,0.6603490627632227,0.5347811039182512,0.5040616017015126,0.5979320786180523,0.5825985090172835,0.5547993703067011,0.5584577993485301,0.5559191713097399,0.5674231669440859,0.5700628033834226,0.5625359801202136,0.5646923255072291
ilisi,ocular_atlas,0.3925476249381074,0.4036311759760031,0.39646006666322264,0.7899796592553153,0.8086034319437575,0.17443308014764877,0.18278409518299754,0.1875328555900787,0.7395220968371217,0.6469799244450067,0.14901273191783487,0.14791481197463527,0.14914238284810896,0.1903645914649625,0.17642502626503523,0.2726225001565533,0.3146125658644374,0.27637410980444166,0.31114230943621773,0.2963427464525515,0.8276330755885778,0.8751605870996262,0.7857226511958773,0.8059387429476904,0.3094075390870114,0.216411453584555,0.3785674268125728,0.32538932684005883,0.3172303573772386,0.31765323739376483,0.3178193585956892,0.33320931935036896,0.3355141143815334,0.3246011542787836,0.32301593096869746
ilisi,tabula_muris,0.32384447597062055,0.33917481316426223,0.32497365947642426,0.5991819998698142,0.5952127248547806,0.23112739634340612,0.24874421826794946,0.2396333915983775,0.5375944246080318,0.4847417055675757,0.2209357536569432,0.22735210198531683,0.2258454684219222,0.28676824163634657,0.25190021459353884,0.2848498187550833,0.31995753536019245,0.2901380804825628,0.3276311712444395,0.2966612890689742,0.6305526790267295,0.6137135918723989,0.5698876454159586,0.5168884116383665,0.3151239757795909,0.28365180392311495,0.36394100331118456,0.3127623574460727,0.38052315216971516,0.38373093968811517,0.38423456618505664,0.3970050264395842,0.40406078730785117,0.3848681979778219,0.3969501456963477
isolated_label_asw,gtex_v9,0.23749481715916387,0.21566390313130565,0.22755423271133968,0.1494427535080798,0.13493643818260698,0.2403694385338219,0.2108759610163911,0.22768615554647603,0.16342857702198896,0.1637270192810724,0.2613686766344419,0.23770080923507356,0.24840039806644948,0.20740058507913894,0.23162657672904716,0.22393671437366677,0.19708282537070074,0.210906396034888,0.1262636552991874,0.14220147738784739,0.1500773023969117,0.12069228390040741,0.16086601666190906,0.15463128655851185,0.20228865617503433,0.2358062925974769,0.11740537974894583,0.13462112403950846,0.37349798692450525,0.28511828522941196,0.3861436697565539,0.24081013294990872,0.4051405269373133,0.2548725619634757,0.39190596930268684
isolated_label_asw,hypomap,0.07246343619255394,0.14947830995397585,0.1356351461623308,0.26091751183858486,0.23173102594008138,0.08225101462552298,0.12195139016543187,0.09383787923953328,0.2539953762112733,0.1717668230140942,0.06280418184263703,0.11850590156609866,0.05315015200971388,0.2199820210700498,0.09086196815723209,0,0,0,0.057352259242192415,0.025904001763371307,0.2634973547144949,0.2626131952286454,0.2572502975367006,0.13927466796581098,0.2964805711700022,0.05830269011519626,0.07676115019697569,0.031013252251480116,0.18381448890100946,0.17757033163818947,0.18570266686432726,0.1322334735297141,0.19648141063065425,0.15828670049560759,0.20216622604316567
isolated_label_asw,immune_cell_atlas,0.17402648904646845,0.17266939877887258,0.17280248481495047,0.14266807236675022,0.12270138905127413,0.18082463140046207,0.17095279548007708,0.17244724843630513,0.14669597395451056,0.13655135922192357,0.19104603099429918,0.18830171989285657,0.18616048932054488,0.1906165361061285,0.17394848397819232,0.1242362835059275,0.12355175228013807,0.12308390306824486,0.1051243723451646,0.12609059503424097,0.13383943695285402,0.10946466030849251,0.12715277264920802,0.12100992833161378,0.17740255459144402,0.1654815653662815,0.10863166818791573,0.09480152644311898,0.47930789626283293,0.47269141336147247,0.44828898106854165,0.32500803141034257,0.3213801722829342,0.4686773314375336,0.4517288546521927
isolated_label_asw,mouse_pancreas_atlas,0.451835318047848,0.3439948222197873,0.31086108062194084,0.07895238148931716,0.06153789974479249,0.5488358940892729,0.34327759796191853,0.37709025056699425,0.09002130427426659,0.08950764104441779,0.5694030299139483,0.4517819359727023,0.5037696757512802,0.2584893457923065,0.3380580632225875,0.5979477983692228,0.4994363799290536,0.49437601876071546,0.2703750479837584,0.2815034687196278,0.06445255452932667,0.033926238249843706,0.09455541286270441,0.07087068115695931,0.16502501164532749,0.27549347034153265,0.2585629598349743,0.25704092614958185,0.788046548202233,0.7779571123098519,0.7826735844323802,0.7541972223703518,0.7588965866248218,0.7684326919879036,0.7723286912956401
isolated_label_asw,tabula_sapiens,0.23555018929911142,0.22573813889137753,0.23006823339976967,0.12634281866176228,0.13139982938330286,0.2626329267036437,0.2268254166247067,0.24950045022304299,0.13307210490335453,0.1360011883809206,0.2809027967812521,0.2742463082860493,0.2700638866301197,0.24041836648385156,0.25251111633533013,0.2597856167451586,0.2553613925766534,0.2566702981663418,0.2452971439677529,0.24425428818617667,0.12181687309648594,0.11271464027916646,0.11869717498408604,0.11693417542026505,0.22819374187723102,0.23229727702559427,0.23818441528070425,0.24283973597761613,0.27420140668348325,0.2731878947230418,0.2644261904174524,0.22419685066173306,0.20794857576877232,0.2695193325207643,0.2412863668518623
isolated_label_asw,celegans_embryo,0.11195681350066605,0.11070974889272628,0.11056956431258351,0.10120342191743097,0.046634719828964166,0.1493602698798768,0.1466455364380628,0.14636560961935516,0.07781321227418074,0.10595363273626247,0.19356849972886103,0.1893137842842582,0.190978710698142,0.12901726984743145,0.13423088978667033,0.23698159067422828,0.24759535406791516,0.2279899392385409,0.12671439984710048,0.17842926879907642,0.08156803707937721,0.016413146017238946,0.05846650299685288,0.00944385529842478,0.09971243549775578,0.10589920014995008,0.11784579852129691,0.17804536172996677,0.42122218128995426,0.40370747966826687,0.417710162551157,0.3062567988115735,0.3751993084041637,0.3097998828163319,0.3957009468705907
isolated_label_asw,ocular_atlas,0.16380478557149464,0.14962069778617704,0.15882300139720765,0.054244770756755906,0.047544126064524114,0.2748535789064601,0.24886967281228356,0.26201439600034765,0.07161453830346143,0.09677699538152243,0.313219348757612,0.290221192368301,0.3029841219825158,0.19792192275975667,0.26121469406247805,0.2907446587761993,0.3183374803889473,0.2873715626391116,0.15296705485869794,0.2635119396938136,0.050310190725494294,0.026879334637897767,0.0535152190623915,0.05895056180160017,0.16091445818395833,0.2348198788156078,0.12261399042159772,0.22702880751478433,0.40140123688230794,0.3897102433981169,0.39011362979218345,0.270169815939997,0.3628054184507414,0.36029844051477233,0.37188646522959146
isolated_label_asw,tabula_muris,0,0,0,0,0,0.26711984297615965,0.18213157954257275,0.20806022670989457,0.11019172476545466,0.09792875165640755,0.30008051304562156,0.22609350922407878,0.27107584314512967,0.19228717029993686,0.20442192802539813,0.23465719587639514,0.221318348729898,0.13838003670872778,0.09208472691426878,0.12811745131289784,0,0,0.08018063603525012,0.06397335060283822,0.15132132353347694,0.20044458855435904,0.09335894017254032,0.09828227473145693,0.12293813862905137,0.14399664389727582,0.15876553209772634,0.17521922649589045,0.15715068318115213,0.14972705740732722,0.1465433080421588
isolated_label_f1,gtex_v9,0.06522032496801158,0.06730394055389634,0.07426142615860201,0.0508291131483647,0.06153307507169853,0.050494241463118504,0.01364946171763687,0.03265080419919495,0.034951346055391345,0.042717508691385936,0.07819030248887558,0.06583871603466881,0.07228327732057917,0.06791434151402277,0.08628634482525314,0.0874918052672421,0.08461686696476636,0.08502465622105754,0.0110304715478863,0.13237353040608904,0.0464733938934549,0.04364868218151001,0.05768730279672976,0.06333309625330463,0.0674005324398533,0.07764671444346291,0.009493209004182893,0.3533421564264998,0.11204658116046756,0.11136097079525924,0.11263307494276277,0.10901831597786309,0.13945392347456156,0.11017407863441628,0.1439699562442713
isolated_label_f1,hypomap,0.003379890275748031,0.0029628808424528807,0.0030392842508695722,0.001647376869139075,0.0014042731669678132,0.00301105071339879,0.0030162477956169687,0.003042447137095504,0.0028858933353314584,0.0016413940972528091,0.0034113373320942128,0.0033999620621622054,0.0034113373320942128,0.001799332609009889,0.0033836391181388376,0.003405010146583182,0.002977101583442982,0.0030214590620114873,0.0033501395336445017,0.002980162871079404,0.0008394376360382263,0.0005112520222242791,0.0015221764233234552,0.0004960510311195777,0.0005491826758000995,0.003387394686921503,0.0030089758391160216,0.0029598474516950527,0.0037792617212227173,0.0036853356750570234,0.003748011825565045,0.0036229643006704766,0.0036710064799952316,0.0030783918135706945,0.0036724352806015137
