Metric,Dataset,harmonypy_scale_ilisi,harmonypy_scale_pcr,harmonypy_sel50_ilisi,harmonypy_sel50_pcr,harmonypy,liger,liger_scale_ilisi,liger_scale_pcr,liger_sel50_ilisi,liger_sel50_pcr,nmf,nmf_scale_ilisi,nmf_scale_pcr,nmf_sel50_ilisi,nmf_sel50_pcr,pca,pca_scale_ilisi,pca_scale_pcr,pca_sel50_ilisi,pca_sel50_pcr,sca,sca_scale_ilisi,sca_scale_pcr,sca_sel50_ilisi,sca_sel50_pcr,scanorama,scanorama_scale_ilisi,scanorama_scale_pcr,scanorama_sel50_ilisi,scanorama_sel50_pcr,scvi,scvi_scale_ilisi,scvi_scale_pcr,scvi_sel50_ilisi,scvi_sel50_pcr,seurat,seurat_scale_ilisi,seurat_scale_pcr,seurat_sel50_ilisi,seurat_sel50_pcr,harmonypy_sel80_pcr,harmonypy_seliqr_pcr,liger_sel80_pcr,liger_seliqr_pcr,nmf_sel80_pcr,nmf_seliqr_pcr,pca_sel80_pcr,pca_seliqr_pcr,sca_sel80_pcr,sca_seliqr_pcr,scanorama_sel80_pcr,scanorama_seliqr_pcr,scvi_sel80_pcr,scvi_seliqr_pcr,seurat_sel80_pcr,seurat_seliqr_pcr,harmonypy_subbm_pcr,liger_subbm_pcr,nmf_subbm_pcr,pca_subbm_pcr,sca_subbm_pcr,scanorama_subbm_pcr,scvi_subbm_pcr,seurat_subbm_pcr,harmonypy_sel67_pcr,liger_sel67_pcr,nmf_sel67_pcr,pca_sel67_pcr,sca_sel67_pcr,scanorama_sel67_pcr,scvi_sel67_pcr,seurat_sel67_pcr,harmonypy_sel67_ilisi,harmonypy_subbm_ilisi,liger_sel67_ilisi,liger_subbm_ilisi,nmf_sel67_ilisi,nmf_subbm_ilisi,pca_sel67_ilisi,pca_subbm_ilisi,sca_sel67_ilisi,sca_subbm_ilisi,scanorama_sel67_ilisi,scanorama_subbm_ilisi,scvi_sel67_ilisi,scvi_subbm_ilisi,seurat_sel67_ilisi,seurat_subbm_ilisi,harmonypy_sel80_ilisi,liger_sel80_ilisi,nmf_sel80_ilisi,pca_sel80_ilisi,sca_sel80_ilisi,scanorama_sel80_ilisi,scvi_sel80_ilisi,seurat_sel80_ilisi,harmonypy_selfix10_pcr,liger_selfix10_pcr,nmf_selfix10_pcr,pca_selfix10_pcr,sca_selfix10_pcr,scanorama_selfix10_pcr,scvi_selfix10_pcr,seurat_selfix10_pcr,harmonypy_selfix01_pcr,seurat_selfix01_pcr,nmf_selfix01_pcr,pca_selfix01_pcr,sca_selfix01_pcr,scanorama_selfix01_pcr,scvi_selfix01_pcr,liger_selfix01_pcr,concord,concord_scale_ilisi,concord_scale_pcr,concord_sel50_ilisi,concord_sel50_pcr,concord_sel67_ilisi,concord_sel67_pcr,concord_sel80_ilisi,concord_sel80_pcr,concord_selfix01_pcr,concord_selfix10_pcr,concord_seliqr_pcr,concord_subbm_ilisi,concord_subbm_pcr
cell_cycle_conservation,gtex_v9,0.4720957665596009,0.6406630432837804,0.1142626776766666,0.1170201438080284,0.8757573049800478,0.6692458576438792,0.6450673282959696,0.593825124104121,0.5841217799037066,0.4836583602558896,0.9475679317205056,0.9089974659789066,0.8555478198755344,0.8447499808031945,0.7355875840422141,1.0,0.7981999249505902,0.9372112267399016,0.1881763466338195,0.2699417194078151,1.0,0.8775573878037201,0.9317281864164464,0.3585329817256488,0.534211093164393,1.0,0.685938521734452,0.835442745482042,0.271468310127317,0.2731258933463955,0.6812001904459527,0.5506339248278206,0.5964573284890881,0.4852268753511169,0.4083769958639872,0.7108631660954686,0.692342668477217,0.7164736729185044,0.2822864135933763,0.2536122588746333,0.3335954580853658,0.3427148605759524,0.614897238102694,0.667681358035206,0.8088449991955255,0.8246144231029546,0.8678501015150518,0.9669014529251414,0.8386186859596811,0.9595374269795326,0.6725024794624145,0.8153983448551364,0.5989780232931402,0.6357080995152158,0.3248912330073672,0.3421506522740575,0.8757563858199755,0.6692458576435312,0.9475686554699764,1.0,1.0,1.0,0.6811998939906749,0.7108631660962761,0.1818590956338608,0.5404001350146813,0.7636389368631743,0.6445779960668545,0.7689105864520112,0.6420925025564325,0.5966546236192606,0.3109867880877967,0.1394821917182258,0.8757561871965126,0.6426467972397475,0.6692458576437745,0.8977092503014152,0.947568655471006,0.2448821710839123,1.0,0.6719387247549076,1.0,0.3775175398266985,1.0,0.4524141471068089,0.6811998939894642,0.3334349615929123,0.7108631660960459,0.2284767623718049,0.6274220686763953,0.9034601734721772,0.7240278059971441,0.7570641359818423,0.4669959139803946,0.4594846541399607,0.4293582102164188,0.875757895914324,0.6517710240848468,0.8113362055035925,0.9301588958759642,0.8416719330557588,0.7115132693537454,0.6375277591754246,0.7108631660954686,0.3427133473725687,0.3214036183992549,0.7355875840422141,0.2699417194078151,0.534211093164393,0.2731258933463955,0.4083769958639872,0.4836583602558896,0.6162629344625534,0.6093133418973534,0.5686649163784913,0.5544413998041572,0.4958119502201425,0.6281696326286702,0.4721188428942902,0.6246614097393713,0.5140468657851757,0.4958119502201425,0.6162629344625534,0.566492662028949,0.6162624897651019,0.6162624897671308
cell_cycle_conservation,hypomap,0.8773077828924611,1.0,0.1835512309486723,0.2369179031661809,0.874354321139034,0.5300928184292297,0.3737372022921785,0.4844302490229639,0.362088802078963,0.2659154809686729,0.8437522730842045,0.8513773682544447,0.878623794882087,0.7760726766136351,0.5072143831967466,0.8495817265902673,0.8587859856275636,0.8831434568099898,0.2741808007913504,0.382296445577149,0.8090071092090371,0.9361004003147696,0.8774627529157701,0.6722369333075776,0.4596434057761552,1.0,1.0,0.9638499982602668,0.523950469284855,0.6154904211266503,0.7717161355761233,0.749176415758819,0.7897303623849322,0.6282242525282089,0.8588606586270697,0.6951139695334345,0.8851723660683829,0.9827032633483538,0.3594839053966651,0.2167945406541335,0.321914239403373,0.431663603778429,0.4051594844302369,0.4133014409712218,0.5688436368877151,0.6298852993583373,0.9489865857743328,0.9591444770982208,0.7830162373098403,0.7973122010528554,1.0,1.0,0.8214207773771843,0.7945729300152982,0.3395020899229976,0.3786780055678205,0.8743548498742801,0.5300928184299364,0.843751611281952,0.849581979869539,0.8090071092090447,1.0,0.7717166802053782,0.6951139695334543,0.279813976815015,0.3358872423870493,0.5348117268872367,0.520366782163655,0.6961390360992158,1.0,0.8397764251560023,0.2576625623040338,0.2210845313502915,0.8743543144177908,0.3638846502727258,0.5300928184291682,0.8148644373783572,0.8437516112818938,0.3093926794866514,0.8495819798694744,0.7494874191462959,0.8090071092089653,0.5702889940078197,1.0,0.5802898686287824,0.771716680225708,0.3617171487514874,0.6951139695333302,0.304903899338852,0.5495862276225026,0.7711216082346333,0.5389155440859638,0.8114037894817588,0.6632261051585098,0.7313098627232112,0.3702283235503981,0.8743551307046943,0.5300928184292297,0.8468669286135487,0.8451213470218063,0.8090071092090371,1.0,0.7717161355761233,0.6951139695334345,1.0,1.0,0.5117151562583685,0.9564611952669,0.4983364282638229,1.0,0.8398125363236827,0.4979594731948782,0.5438173683177958,0.5308077288643231,0.4451386722998909,0.4054029695799317,0.3845888551819299,0.4724189095541861,0.445305202415637,0.506719082309215,0.4431232230630463,0.4305944237735527,0.5438173683177958,0.4396345203660071,0.5438171615467186,0.543817161546319
cell_cycle_conservation,immune_cell_atlas,0.7057381637779623,0.8269133160268534,0.3881215863241617,0.2709313311240859,0.9352639259757134,0.8850316247033286,0.9622342056829866,0.8914212341502427,0.6841893727722385,0.6427621377907453,1.0,1.0,1.0,0.7505435265843496,1.0,0.9851886468788692,0.7928927604634004,0.9435087069336594,0.2799347902013788,0.2901512426314506,1.0,0.9776013773052584,1.0,0.6988309289090315,0.6077132933903229,0.9537820496312815,0.9856347828259476,0.883340189981037,0.7168023816895616,0.6007685083740645,0.968098805798493,0.9032365596912908,0.929901745342574,0.5611237911051591,0.6285220167424221,0.4500544464472544,0.1590325196835511,0.31030797449419,0.1329114757870922,0.4273536101750338,0.5486088892211551,0.5447682053359887,0.8668099321551433,0.8673580817232174,1.0,1.0,0.6084066199203406,0.8875541240514279,0.9426864194486876,0.9722123841544656,0.7758361877624934,0.8258756663515584,0.9957104159658624,0.9677350390139317,0.3508121087395462,0.2625270933523716,0.9352646278073944,0.8850316247031854,1.0,0.9851879439395158,1.0,0.9537820496325952,0.9680989754135572,0.450054446448439,0.309614803266579,0.8556660400444414,1.0,0.4904590711093785,0.6910647244074412,0.6481101214812635,0.9342533489586384,0.6218739455966853,0.3940036372740783,0.9352647170210836,0.9401265784824058,0.8850316247063912,1.0,1.0,0.3686610479532582,0.9851879439400224,0.6521917831055118,1.0,0.7516848901326515,0.9537820496337772,0.6253070225515026,0.9680989754142278,0.1363396569941279,0.4500544464481775,0.4460483687997509,0.9434025650521166,1.0,0.48949204776119,0.6248769070688147,0.7995618171064744,0.8937943682223582,0.1442923837970619,0.976738799479138,0.8850316247033286,1.0,0.9211361417535004,0.9442917534761908,0.9225504347528672,0.9505872122490884,0.4500544464472544,0.6373959342830732,0.3368454399406002,1.0,0.2901512426314506,0.6077132933903229,0.6007685083740645,0.6285220167424221,0.8691211345899302,0.6145446502122752,0.666332333060688,0.6003671677881585,0.5809541882945266,0.5972249935168826,0.678987460134682,0.587733815292548,0.6435152272367367,0.6180931823188259,0.614336865635266,0.6145446502122752,0.6193498846952319,0.6145441970343088,0.6145441970346978
cell_cycle_conservation,mouse_pancreas_atlas,0.4865903719410874,0.6381263548583017,0.1902976078101058,0.1975413050887421,0.9183214015363184,0.5666209567075248,0.5891196471410794,0.4751969773829634,0.4685763059209706,0.1670544451476526,0.8001268212182201,0.7649508210821582,0.7106649475651698,0.6864918285524579,0.5906562392386983,0.971123668887148,0.604304203543242,0.7225401303116434,0.2528346760428061,0.2908247003009768,0.9947802884306473,0.7059821708052904,0.9173227878890062,0.4984153605772304,0.6041597051252092,1.0,0.5932660795928697,0.7696759967140251,0.2249981624373269,0.3598399501200669,0.7820669106632427,0.6476822528842401,0.6501436378538111,0.4218313816508756,0.5139280835049005,0.7722542948479726,0.6754455886675996,0.7007995454544264,0.4677249297290134,0.4259688957687439,0.4583108061147644,0.6108833615699161,0.3078652362593581,0.3525591645566578,0.6778568893009379,0.7827821990605409,0.5980679802431336,0.6628846393885849,0.8471482816168059,0.9208578601836448,0.6186574424918592,0.6110377299013262,0.5630143482398933,0.666479616364522,0.639088568729303,0.6541174972019117,0.9183212352258956,0.5666209567065722,0.8001270223929745,0.9711236205654364,0.9947802884305724,1.0,0.7820668562255663,0.7722542948479673,0.4114849899384907,0.2423255726032076,0.6451981809877182,0.5370364758862912,0.6147691399331554,0.530208482894036,0.5074736676500547,0.5336145359995459,0.3538199585509957,0.9183212145884544,0.6447708639216398,0.5666209567075111,0.7143662670400153,0.8001270223933391,0.321944834319905,0.971123620565604,0.519071849853714,0.9947802884309332,0.360759900518346,1.0,0.445192711650325,0.7820668562237003,0.6353471251376713,0.7722542948479814,0.4216891885345364,0.6179465162287595,0.7535078748088571,0.5595152942352422,0.574642148045383,0.4522501202942802,0.5854706362340283,0.663551974991465,0.5987831567898466,0.3523532989652494,0.4969475878097658,0.5772864873728624,0.5278116713750365,0.5326422750662897,0.5074784462761087,0.7722542948479726,0.210111018659751,0.4458061853019418,0.5906562392386983,0.2908247003009768,0.6041597051252092,0.3598399501200669,0.5139280835049005,0.1670544451476526,0.6416789985862221,0.5887397506987985,0.6427925205252655,0.6266600196850362,0.6161960324492546,0.6309299801035853,0.6071391999541808,0.6238147228154358,0.6049395972651995,0.6161960324492546,0.6000371506234463,0.6108014010633789,0.641679199751615,0.6416791997516524
cell_cycle_conservation,tabula_sapiens,0.5506571869198861,0.5320059824643832,0.3817401305122817,0.3319310030812588,0.9049064723914696,0.6595607289147032,0.6058430934731728,0.6735201110180217,0.4239454591924206,0.6732359722566365,0.9239023383754944,0.9203267222091172,0.8595639711741091,0.6626663556096128,0.8088856452748179,0.9662010220223278,0.8058434100161936,1.0,0.6557856774070584,0.6689528226002198,0.9933861703053788,0.8770918146371076,0.930557389962514,0.7376281937921855,0.924264220328315,0.8137331370499901,0.9918651308141944,0.8490622819799378,0.8677275236246105,0.7922349700513448,0.9887182507232268,0.8764627728256049,0.8938637994199905,0.6575601939401566,0.8009468364079518,0.8913219440664689,0.6405111361995701,0.7819804198190591,0.459567636552517,0.3502206472584005,0.4100621418352336,0.4152286586780463,0.6566710032915527,0.6617820467448932,0.8440521021953564,0.8462331997808848,0.9226747070676246,0.9639073674301558,0.921165808288547,0.9819445980569688,0.8726032535362191,0.8159547752832457,0.910920016941303,0.9296015003937048,0.5284727359758731,0.5502374598828701,0.9049059720370412,0.6595607289147488,0.9239023712873268,0.9662014805195784,0.9933861703050264,0.8137331370499494,0.9887186057845716,0.8913219440643255,0.3454269859840486,0.6864256359348851,0.8461588966620932,0.9455469500483724,0.8796652330672413,0.838802080840587,0.853905956621733,0.3956812721573996,0.3872429341285981,0.9049063869702908,0.7338859420191597,0.659560728914764,0.7554237737880352,0.9239023712874028,0.6911654681260441,0.9662014805205164,0.7869982349609518,0.993386170304864,0.9555613703153012,0.8137331370499594,0.7306270752715122,0.9887186057867504,0.487922976472355,0.8913219440662725,0.4250820780125049,0.6584033442570917,0.8615019187305469,0.7317585783881527,0.8287134730011714,0.9686881318244406,0.8642952580011792,0.5501823248889443,0.90490576575695,0.6567160362214134,0.8498193466958672,0.9691516189099012,0.8653351081091192,0.8463406419221254,0.9323721385994158,0.8913219440664689,0.4063646429709638,0.528472735975926,0.8088856452748179,0.6689528226002198,0.924264220328315,0.7922349700513448,0.8009468364079518,0.6732359722566365,0.7890093133862915,0.775885279970099,0.7614025758680039,0.7340480757132205,0.5338706387835813,0.7383696154166227,0.5320969737632398,0.7792695845745502,0.7419646329219356,0.5338706387835813,0.7890093133862915,0.7735963592581064,0.7890092553284367,0.7890092553263657
cell_cycle_conservation,celegans_embryo,0.6535418550955687,0.6077598511245216,0.0965054321997482,0.0838081376615063,0.9292909999890756,0.2715952952948073,0.2248071394837873,0.1779716649962725,0.1963055159039995,0.114091244981185,0.6146674387101485,0.5043421429137686,0.5450368767576147,0.3908271898816383,0.2739291451195728,0.9657295898280936,0.7763142825025743,0.8212681671890961,0.1340069590976173,0.5676074892132621,0.9782291881157452,0.704447337882339,0.94860375734332,0.1999939302747782,1.0,0.9699048139662528,0.7901281141499801,0.8483820632176544,0.1407746901315829,0.1471469905067343,0.6327319058456754,0.3911433678607328,0.4501150057027152,0.2758505838271863,0.3234903689091659,0.6716859132588022,0.3995171473696445,0.4407339811402261,0.1316824460587514,0.1385472154437117,0.1066453979612152,0.123677611181982,0.1639236918729115,0.2248725716412459,0.4609015494705452,0.5953803128179092,0.4787499588615195,0.8508727364272006,0.951038136208323,0.9390301608401664,0.2397402776415031,0.3953732388723739,0.4562957405302834,0.4775520432878347,0.1729263625352269,0.1751057980009883,0.9292920047719688,0.271595295296019,0.6146668272968131,0.9657294176691056,0.978229188115175,0.9699048139663556,0.6327323443604451,0.6716859132587902,0.0975285089485823,0.1276442194557655,0.4038135344985151,0.4836546114650231,0.8147623328656977,0.1732763058768286,0.3831425274229641,0.1489053596221177,0.1086487043504916,0.9292919509724422,0.1824932676191334,0.2715952952967412,0.4247887744746934,0.6146668272871814,0.167155176782151,0.9657294176705497,0.2032004295571177,0.9782291881152296,0.2192771823279675,0.9699048139662564,0.3802653200925603,0.6327323443584154,0.1583285305718858,0.6716859132593516,0.3935111507087301,0.1999589615042633,0.5789596475630707,0.4553612264238868,0.3686950436970158,0.2509866288462494,0.3690615258677839,0.2752082340124553,0.929291894626001,0.2715952952948073,0.5953803128179092,0.82648494676528,0.9440574748233236,0.9158115096052634,0.4853297420775221,0.4975703238567286,0.4618402768309544,0.2584926866013515,0.2739291451195728,0.5676074892132621,1.0,0.2345893857616347,0.3234903689091659,0.1631330879671278,0.3138253108559258,0.2933789726573811,0.2773399287137643,0.2771751473830378,0.213407087996849,0.2853155318880678,0.23721757214433,0.3025614368799859,0.2492407622270987,0.2792478087258807,0.3138253108559258,0.2792478087258807,0.3138255780265258,0.313825578026809
cell_cycle_conservation,ocular_atlas,0.6682123101294516,0.8742428045635544,0.1194608011849205,0.1145139732791419,0.8750597718663878,0.6608172566774636,0.6337490065412739,0.5869391304385899,0.4862649790729766,0.2583712156124622,0.7713972360646805,0.7531100328528132,0.7743207446506102,0.4366195591346099,0.4510757701743666,0.8676292435855895,0.8158052438479773,0.8886709691948526,0.2508434527740098,0.3452405628169954,0.8512511182153082,0.7499241455258422,0.8581957524056621,0.6306651756227633,0.615910863788211,0.8893100688677944,0.7862655238604838,0.9014888482718316,0.4748572511553388,0.51759908615634,0.8631182321952507,0.8224475357750116,0.8420157813332332,0.6556943622254818,0.6990823024780995,0.6826830957962667,0.5457720517226938,0.5979729552530928,0.4103838630560062,0.1422059953876541,0.3459165682825818,0.3836701943046861,0.4576460669087828,0.4715460682188932,0.6798850036826928,0.7554354721489205,0.8056375109723597,0.8490999607707118,0.7100942664795241,0.8047660441632599,0.739223757315341,0.8336227090056013,0.8312922763592853,0.829127601818976,0.3131378906104211,0.3386449396577857,0.875059358853062,0.6608172566774991,0.7713974447882717,0.8676296135313075,0.8512511182192974,0.8893100688679315,0.8631182371203566,0.6826830957963432,0.2484962914015617,0.3368811222698337,0.6540893249872586,0.4273037004164358,0.6575212937974396,0.5406632897740723,0.7857239724792088,0.2546456404047406,0.1549877103839822,0.8750593887569164,0.6938257527509964,0.6608172566772543,0.4354899242152101,0.7713974447888033,0.3675066097801014,0.867629613532227,0.5963955999300532,0.8512511182156122,0.4779516519506472,0.8893100688678478,0.6795536821593265,0.8631182371211413,0.4002812242849914,0.6826830957963833,0.3078208004612057,0.684439427518197,0.5585481245658876,0.5107271512575416,0.6054113839995896,0.5225567635527414,0.7693679960133369,0.3802202630643194,0.8450317781144575,0.6567985479323039,0.7653498468260439,0.830915502112683,0.7011341693892456,0.8486193390031699,0.828366638781037,0.6826830957962667,0.2021146076093536,0.3386449396577857,0.4510757701743666,0.3452405628169954,0.615910863788211,0.51759908615634,0.6990823024780995,0.2583712156124622,0.5981957865559412,0.5715055563709985,0.5444731776959879,0.5244452593139384,0.4258927795042635,0.5224054391956098,0.4769105916119331,0.576556435969375,0.5154498967168417,0.4258927795042635,0.5947705799574127,0.5385525669150785,0.5981959215211032,0.5981959215183204
cell_cycle_conservation,tabula_muris,0.80375921602264,0.7972878995414219,0.4579992533976796,0.3731514201475684,1.0,0.7478551386928577,0.9706990802292246,0.7767701077646397,0.9995649299633153,0.1296929866731233,0.7406430398247761,0.6455899822447447,0.755495473804101,0.5884863731415817,0.6921881597576793,1.0,0.8229309643353621,0.912518995461161,0.4666292310982862,0.3908979205602822,1.0,0.7898532638504085,1.0,0.5094007375149264,0.913081232937198,1.0,1.0,1.0,0.52892925124723,0.8144767953857271,1.0,0.8506388029083087,1.0,0.6946298897942432,0.5460965413391115,1.0,0.9462909184071788,0.9199247276783818,0.5625672592218455,0.9054930524888144,0.7607941881283182,0.7655984801627591,0.7784832740196123,0.7590871642793817,0.7764183011446569,0.7671833967904786,0.831566709393396,0.8253960875975963,0.9288549257614732,0.9631244908554776,1.0,1.0,1.0,1.0,0.9730009622386409,0.9922814610371076,1.0,0.7478551386995569,0.7406433219810434,1.0,1.0,1.0,1.0,1.0,0.7821057717540916,0.7233930173845095,0.6947222334031432,0.7902193658856431,0.8592060401094658,0.9957740659562736,1.0,0.943978053391968,0.5778293686990464,1.0,0.9146084760966362,0.7478551386996078,0.6066253861498386,0.7406433219808243,0.6721812177802505,1.0,0.6267509736244509,1.0,0.5762425143978821,1.0,0.6773792730568303,1.0,0.7181882153284526,1.0,0.8432753829564547,0.8478350997640496,0.6856221880800882,0.9013341169021885,0.7169193561925193,0.8412135483357143,0.899735085629598,0.9775943775963214,0.7791900193011503,0.7772299320797755,0.7764180603352022,0.8310199043712738,0.9818933713777588,1.0,1.0,0.834251742690547,0.7180755546018305,0.9517286118629305,0.6921881597576793,0.3908979205602822,0.913081232937198,0.8144767953857271,0.5460965413391115,0.1296929866731233,0.5781896799736627,0.5392582823648504,0.5769720963607243,0.4710273586511184,0.5298397216989232,0.5646447526441747,0.5294164906022814,0.5609774614975125,0.5783889987311925,0.5298397216989232,0.5765883724349344,0.5724571288518598,0.5781896251099985,0.5781896251097746
clisi,dkd,0.9968993383445984,0.9982528514443744,0.1667706686232897,0.0281641672013656,0.9992644274685948,0.9951838034132976,0.9929513287468738,0.9925463098142856,0.987829327029678,0.3552870841382948,0.9983169968005362,0.9984183926746162,0.9990317934230196,0.9508646254952412,0.9967855836400762,0.9989019410906812,0.9976762493600704,0.9989186450585592,0.0940118091756317,0.7740602344758374,0.9993731195179408,0.9966021381429262,0.9992059749994776,0.7171525471419423,0.917105589846298,1.0,0.9978562030987304,0.9989982738054528,0.9306799121167638,0.97641856266501,0.9973021872339198,0.9377703179728394,0.9883638542900738,0.3695915044766438,0.6788658678528096,0.9990011337391952,0.998790965741946,0.9990039112860716,0.993017473797512,0.9568508640107052,0.395127454276405,0.4453318644123575,0.8303968769463037,0.9757030070758131,0.997898547337121,0.9982984765242316,0.9946909845635372,0.9984737075348008,0.999120614594698,0.9995808388003976,0.9966588202798412,0.9969809524781212,0.9445223612995716,0.980745187768978,0.9944983960785356,0.9992058013174446,0.9993892642548116,0.994646752065457,0.9983997798272916,0.9990858598749838,1.0,0.99940710053506,0.9972399702574436,1.0,0.3421823919310762,0.5020472625083005,0.9971477723651327,0.8947505874781674,0.9936624063109624,0.993439396246444,0.9107176728879623,0.9930957016751398,0.3122344742195998,1.0,0.9931727461372734,0.9950463256912052,0.9901090863097688,0.9987402768742984,0.2245921016628702,0.999128031954066,0.8526900979392585,0.9993405466244368,0.9715314116167888,0.999649918765384,0.5257519363599136,0.9972051449172356,0.9975133585907026,1.0,0.4134959499836211,0.9931221875729552,0.9975504821819794,0.5196986272125378,0.949636883626502,0.9783301274938996,0.784524187692224,0.9978284049657096,0.9992567379371986,0.9942711769613682,0.9978169489427762,0.9980012210869031,0.9990447979503452,0.9988986383085376,0.9952765226277708,0.9990011337391952,0.989169771853016,0.9966345519142308,0.9967855836400762,0.7740602344758374,0.917105589846298,0.97641856266501,0.6788658678528096,0.9096027137131668,1.0,0.9993609171026034,1.0,0.9985221850469138,0.9987379844161026,0.9990040594757752,0.9991974261224376,0.9993082604269292,1.0,0.9987379844161026,1.0,0.9992407278359918,1.0,1.0
clisi,gtex_v9,0.921458264411492,0.9585439074851876,0.480066557916938,0.4460083563729411,0.9814918915066084,0.9291102293617725,0.9260904723238116,0.9164836345675456,0.8861587917042643,0.608767698591309,0.9951039983426172,0.993565638051618,0.9933397163253684,0.9601727563406746,0.8989669450434926,0.9965272877338336,0.9886120961773588,0.9956427901551412,0.5415396280065918,0.6046702348505545,0.9967674447791436,0.9945474875525562,0.995911479371144,0.8574602372335821,0.9041173103834448,0.9963170262830968,0.9946462997138183,0.9945324013593116,0.6421970970117593,0.6482043767315376,0.996262591767678,0.9909724789255352,0.9934795898314782,0.6282445997013091,0.609664896086288,0.933893261516683,0.9275516068316118,0.925865345878691,0.8443592487443912,0.850714611845099,0.8373512659322322,0.8747328375337602,0.8465226760935999,0.9292347031219612,0.9772484521586992,0.9898110116840898,0.9855184392418688,0.9963999184435212,0.9920384436083032,0.9958559350452448,0.9869742831142436,0.9954206731624196,0.979392535562771,0.9946110355680364,0.9121219983137804,0.912042142848812,0.9824847738401444,0.9596044024915134,0.9949372300740148,0.996900826025162,0.996866895460806,0.9966270117381364,0.995856797470864,0.9301772204115564,0.575235111005921,0.7724009246703175,0.9415501532261692,0.8224360898705222,0.9767333635939304,0.9450677718071032,0.923552020033878,0.9052946063567122,0.560300402149975,0.9823630398304368,0.9061994426064442,0.9422723248806992,0.9804072170165056,0.9948928719147544,0.741150629862881,0.9965837932530852,0.9408869893250372,0.9968689650169597,0.8451994086922948,0.9967703728210298,0.8653036160350244,0.995702971449262,0.8679840624748388,0.940685498200798,0.7060270801333761,0.9197759401345552,0.9886517888614842,0.9442620997755788,0.9847074683415614,0.9645030974856772,0.945133376892297,0.9148126652301642,0.9823932849055604,0.9230530672194212,0.9773472483431788,0.9934970813416713,0.9923948779209576,0.9927028237568896,0.9953817454248284,0.933893261516683,0.8761064816357766,0.9122201140463088,0.8989669450434926,0.6046702348505545,0.9041173103834448,0.6482043767315376,0.609664896086288,0.608767698591309,0.9959628505874152,0.9952760046414582,0.9958547004001104,0.988098966517044,0.98361204511642,0.9924687970260686,0.9904952421944554,0.9942560032182444,0.9930651408701064,0.98361204511642,0.9959628505874152,0.9948293187616988,0.996049429974602,0.9959835182668484
clisi,hypomap,1.0,1.0,0.8552572513272374,0.934254928969424,1.0,1.0,1.0,1.0,1.0,0.8011115431107474,1.0,1.0,1.0,0.9910230996483514,1.0,1.0,1.0,1.0,0.7911407037199039,0.9297374925558884,1.0,1.0,1.0,0.967797267776188,0.992926766722786,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99490518408578,0.8889475710420023,0.9918300717194748,1.0,0.9975646080487376,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9931024152358032,0.9941394105218372,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9802090615281152,0.9857371890687237,1.0,0.9898739428978578,1.0,1.0,1.0,0.9817994818337415,0.942777955859818,1.0,1.0,1.0,0.9970465964168156,1.0,0.888961098085889,1.0,0.9946503565820024,1.0,1.0,1.0,1.0,1.0,0.9979814662291544,1.0,0.96551410560206,1.0,1.0,0.9427719238199164,1.0,1.0,1.0,0.9976981989471532,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.997164159539988,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
