Metric,Dataset,harmonypy_scale_ilisi,harmonypy_scale_pcr,harmonypy_sel_ilisi,harmonypy_sel_pcr,harmonypy_sel2_ilisi,harmonypy_sel2_pcr,harmonypy_sel3_ilisi,harmonypy_sel3_pcr,harmonypy,liger,liger_scale_ilisi,liger_scale_pcr,liger_sel_ilisi,liger_sel_pcr,nmf,nmf_scale_ilisi,nmf_scale_pcr,nmf_sel_ilisi,nmf_sel_pcr,pca,pca_scale_ilisi,pca_scale_pcr,pca_sel_ilisi,pca_sel_pcr,pca_sel2_ilisi,pca_sel2_pcr,pca_sel3_ilisi,pca_sel3_pcr,sca,sca_scale_ilisi,sca_scale_pcr,sca_sel_ilisi,sca_sel_pcr,sca_sel2_ilisi,sca_sel2_pcr,sca_sel3_ilisi,sca_sel3_pcr,scanorama_correct,scanorama,scanorama_scale_ilisi,scanorama_scale_pcr,scanorama_sel_ilisi,scanorama_sel_pcr,scanorama_sel2_ilisi,scanorama_sel2_pcr,scanorama_sel3_ilisi,scanorama_sel3_pcr,scvi,scvi_scale_ilisi,scvi_scale_pcr,scvi_sel_ilisi,scvi_sel_pcr,seurat,seurat_scale_ilisi,seurat_scale_pcr,seurat_sel_ilisi,seurat_sel_pcr
isolated_label_f1,immune_cell_atlas,0.019281332164767746,0.004498364231188659,0.011967361740707162,0.32432432432432434,0.004066256054535669,0.016408386508659983,0.005970149253731343,0.01951219512195122,0.004887585532746823,0.21864951768488747,0.2017291066282421,0.192,0.009584664536741214,0.037017994858611826,0.004825589411278092,0.004765146358066712,0.0046022353714661405,0.00671400903808909,0.012244897959183673,0.016488046166529265,0.0046500813764240876,0.004753820033955857,0.002390998593530239,0.007839956745066235,0.0033143939393939395,0.0027584204413472705,0.04357298474945534,0.01095579901775595,0.007155635062611807,0.008049242424242424,0.008289909995262908,0.4383561643835616,0.005068493150684932,0.016235190873189996,0.4457831325301205,0.4025974025974026,0.36129032258064514,0.0006642311524410495,0.004888979425544918,0.004979476482067155,0.004849791189546006,0.017536168347216132,0.0015520226038163837,0.003920869720192479,0.33707865168539325,0.0036325895173845357,0.006750536974532065,0.023056458764410287,0.005361930294906166,0.019953952417498082,0.022254127781765973,0.782608695652174,0.02149137088896125,0.03710144927536232,0.008385744234800839,0.017768487065586622,0.006299212598425197
isolated_label_f1,mouse_pancreas_atlas,0.06329787234042553,0.06483516483516484,0.04923627818497175,0.04817156997525433,0.4492753623188406,0.06455517450070607,0.07044508485430676,0.4739471805852962,0.06512389924226909,0.4384858044164038,0.4294294294294294,0.43171355498721226,0.07060091619509566,0.4287245444801715,0.9015151515151515,0.9111747851002865,0.8936970837253058,0.900100908173562,0.3443096476025419,0.8806112702960841,0.7993311036789298,0.8774193548387097,0.8,0.808326105810928,0.6730911786508524,0.7242206235011991,0.752411575562701,0.6489590811198851,0.8918660287081339,0.793046357615894,0.8928909952606635,0.7448818897637796,0.8876298394711992,0.8167539267015707,0.860655737704918,0.559748427672956,0.39358474208929345,0.0061162079510703364,0.8920454545454546,0.8589398023360287,0.851985559566787,0.7553366174055829,0.8540734109221128,0.7425531914893617,0.6861313868613139,0.7032306536438768,0.6679574056147144,0.8973384030418251,0.90371782650143,0.9005736137667304,0.6843501326259946,0.8893360160965795,0.18192219679633867,0.17861163227016885,0.14818252126836814,0.15497793035801863,0.1749356854097758
isolated_label_f1,tabula_sapiens,0.050709194042163196,0.047645300766268744,0.09955138594165498,0.04427724273885649,0.06456229038451104,0.0623917106419753,0.05980290913975862,0.051405393450000225,0.04839506579185321,0.05064060698232624,0.052932583411619785,0.05075744462345413,0.043984783755118675,0.025830332394284707,0.051406783123226524,0.05026933371556907,0.05002647527848709,0.04653464095223124,0.04659762319107563,0.06008368568509064,0.05810963420484111,0.05879947915736614,0.040879186597420424,0.036888028268571446,0.06010817843473139,0.05444572154875606,0.08458710512409359,0.04760245659740431,0.0575596418304749,0.0578892653087323,0.05990054756705744,0.07983831538182383,0.04944818762547539,0.03894528900426006,0.039971866310654434,0.07455956221173358,0.05744196036808745,0.040129011447270144,0.09513179753304804,0.06651431813814108,0.06098425218518654,0.0516958082371714,0.061510664975949016,0.11821821762026813,0.11904457917412277,0.07605633992788671,0.07071016635163638,0.07372950875261372,0.07898267254776027,0.0798828606712391,0.07382257974080172,0.10031149424561624,0.05465320805193305,0.0516893013112572,0.054127702091703964,0.047187172471436306,0.07542750815137844
kbet,dkd,0.37795187094459926,0.370146986103703,0.6493364954014583,0.6736699156869596,0.4997995198237004,0.5036954817241049,0.5278361154436398,0.4241698963401881,0.3886299889697912,0.6159840035967528,0.6538144747498036,0.6434907349343212,0.708640646472029,0.7524373839485615,0.18561081176710548,0.21110659898939366,0.2198140608361423,0.3419923963220981,0.30178853696631325,0.17850572183024505,0.19663620909143575,0.19510286449004666,0.27132548012228774,0.29938066545629205,0.23115975082552687,0.24756892278973208,0.2117433637387307,0.23411816371416516,0.1665659708789223,0.17274085154578023,0.1722862532066251,0.22723198431736147,0.21900277747978503,0.25063055612824947,0.23985746338839797,0.27793130932598,0.19524464545200437,9.463374762708199e-05,0.23118716968731667,0.265290518315457,0.2484536469678894,0.38629439160574486,0.3490692680437918,0.3047913246194436,0.30378845805567445,0.2952355356176535,0.2557481778127839,0.24902511171993302,0.28993030610444137,0.27106157970284817,0.44897127355133015,0.3633392615873391,0.25326340484570586,0.28716169135003844,0.2841024266065689,0.35453439558543365,0.37833790282523316
kbet,gtex_v9,0.2968911171715378,0.28796980517788084,0.3134920850877396,0.3052288680067625,0.23483385052111105,0.16415445996812383,0.10970983714284543,0.0775493607819191,0.29853446966648645,0.3190291363388019,0.32669072092123497,0.33540847892336856,0.31943417716619926,0.319173680631729,0.30780177864276137,0.3317704456845404,0.3334668531514008,0.2499200708297371,0.32060917826230395,0.2838451469913199,0.27574002751782367,0.2890345925497416,0.24741523458039372,0.287567946403705,0.2200916932948127,0.21760408542340492,0.13113318426756904,0.10095351429161581,0.2808651256209983,0.2629784648408483,0.28740134969738396,0.30275834072141095,0.28337110642195773,0.24975634179293227,0.25680581383113477,0.23956512647477357,0.24245818898318894,0.017273941459737596,0.3210214824105666,0.34597235991452624,0.34101273141434485,0.3733514409906332,0.3732204446436308,0.30933799480270907,0.3556471870156208,0.3519547505383591,0.3442630947837745,0.28260848268384586,0.27584657275816615,0.27623537914895635,0.25369366906293334,0.2952773717842001,0.2623560082736457,0.24977029172674858,0.25291245723500233,0.24618983159149332,0.273481152622975
kbet,hypomap,0.7876208727942186,0.8150798336164748,0.8058966764829346,0.8090386466505798,0.48787177571489326,0.45514193849270546,0.3931194208172144,0.1443310274225101,0.7716699823174603,0.8258013911128103,0.8326890143704059,0.8322851914736639,0.827350958227495,0.7315779496238004,0.8393409636450571,0.8355448473811817,0.828881234394157,0.7515561546122467,0.8102838608571381,0.8325821787790255,0.8193410588456933,0.8441513070046154,0.7655752534664463,0.7921766329509997,0.41985683623723224,0.6550281348717895,0.20433178043240263,0.0809300920860686,0.8186026485989079,0.8149929457849939,0.8205261896648268,0.8309842397994158,0.8179532348894032,0.7780952967243886,0.8171592570659957,0.8316653972178921,0.2135010266940451,0.33004887994172716,0.8241010089791017,0.8222689490909851,0.8132880246516498,0.8193152091052616,0.7996038795488281,0.7581563702796951,0.7157949188901709,0.6155345850257945,0.54742642774232,0.83283008581766,0.8554188441136698,0.8508082967764444,0.8318961698075399,0.827122362664249,0.7508776721322357,0.7310495412438242,0.7418494158084046,0.7500613711615268,0.6888350115366169
kbet,immune_cell_atlas,0.2813328694052998,0.24833494670974754,0.3933684546638829,0.38465723940052987,0.274837941653863,0.24129748768627135,0.30170468246835247,0.26293421894288393,0.23962949648491094,0.5835299074115377,0.5361471137644818,0.5576160486786697,0.4939907180234848,0.5700585128888948,0.1786570398584637,0.20669214290671134,0.19152372981036603,0.284112237097385,0.2782826677165957,0.18073543899696587,0.19233595877286935,0.18830024940990076,0.2989574784604768,0.29266815944784397,0.21632117876095047,0.2342455335165421,0.25026456630156235,0.2532243337753114,0.1658625526690635,0.17313690081759425,0.1724329323786388,0.22356167119270764,0.21542360322220433,0.2715695999593878,0.2657249525726145,0.2975473216091993,0.32374215437297704,0.05237721659511152,0.19481176114072896,0.20892926484949292,0.2092895329305827,0.27962807284564895,0.29883883997828564,0.2711234415534237,0.2809293291310878,0.2663844567753907,0.25494231909849596,0.20231396723050188,0.2076159492615547,0.21820162961879608,0.328448404091255,0.339439944638545,0.23327224853752515,0.2246258397678328,0.23423505554861812,0.25544487467180976,0.25755277533321086
kbet,mouse_pancreas_atlas,0.7755201927157768,0.7724362157365093,0.7513484846544818,0.7824055462850725,0.2705566779550099,0.26571007108582023,0.25730724804744143,0.14534182812830554,0.8434156096897716,0.787805136929705,0.7898111628515845,0.7798492025266092,0.7255197457115694,0.787387095633306,0.7910120515561769,0.7308929554986678,0.7471915075910681,0.8333567953321901,0.781950793764238,0.6931821667055836,0.7514324462095553,0.7697339006765468,0.6844690434991517,0.6967716948430809,0.18460877096876505,0.17313646151090378,0.17668306120648103,0.165738841610641,0.7427367275138674,0.8243482986898302,0.7587286155662036,0.7733228414708044,0.7382445713471164,0.7634382090902498,0.7552816567191236,0.5822663892774977,0.6576995488406085,0.44994192627842766,0.7860722767878202,0.7657719898060129,0.747256917761087,0.7856410895745783,0.7687540772393768,0.7224668314057482,0.7336651983283052,0.7155721949760941,0.7209282988446617,0.7387866100701626,0.7370230754121978,0.7440206230164761,0.846896495264389,0.8073457188082653,0.8517909306164662,0.8470763685411994,0.8540261887003192,0.7791293404784775,0.7812944894129616
kbet,tabula_sapiens,0.3306566951249392,0.3342015928133202,0.35298792600608875,0.3470642845567078,0.2343027760226326,0.2625356357251316,0.2106825489241062,0.17614954715954534,0.3284894074544521,0.34034697419932347,0.31409919032409106,0.3269244247342987,0.26877614180306,0.2748080789917744,0.3175233489015514,0.3329107693189114,0.3377061842382314,0.3416619964927168,0.36008075999051303,0.326150668276151,0.32377802805049993,0.3280281841633298,0.34115449562090816,0.3451081409694039,0.2786407002536774,0.2842719693550596,0.21626189634320625,0.20695004793641103,0.3305951852599488,0.3256803054948284,0.3319692966959571,0.3241224026689321,0.32834352687946633,0.33558584420287063,0.3338637886003285,0.31818193879232004,0.32532485009487866,0.04246562820739075,0.37249517980379254,0.3701670760661981,0.3821091870272596,0.3944132197149176,0.40093652886682507,0.4069762172216651,0.3921198948500222,0.422883669026817,0.4199774247167567,0.35598589219211063,0.3525725558930368,0.3529661339982888,0.36757006506915857,0.3651941909050569,0.32252643384212976,0.31921472105272697,0.32914450844995014,0.3287617723651316,0.32390927164148386
kbet_pg,dkd,0.038620584031039414,0.03767612824178068,0.3287727179906065,0.3577190116397795,0.13296405962834387,0.1027159485399224,0.15514600775985296,0.04678885031652032,0.04040739228098836,0.2485450275678987,0.29186236471308963,0.2586022054318971,0.3256330406371248,0.7467582193179497,0.0031141515213395955,0.005947518889115785,0.01013375536042475,0.02871656115989381,0.040739228098836025,0.0025270573820706556,0.007555646314069839,0.005947518889115785,0.25676434551766386,0.048141719420053096,0.16704104553808455,0.1592046150704513,0.18016132325913825,0.10611088421482541,0.002144169899938738,0.0037522973248927914,0.0032673065141923625,0.050158260159281196,0.02427506636716357,0.04604860118439861,0.042577088013069225,0.06754135184807025,0.05243005921993057,0.010874004492546456,0.013937104349601798,0.022564835613641004,0.016030222585256278,0.10787216663263223,0.07599040228711457,0.04824382274862161,0.06210434960179702,0.035506432509699815,0.04454257708801307,0.03364304676332448,0.06894527261588727,0.04477230957729222,0.4614815192975291,0.23958546048601184,0.00941903206044517,0.00860220543189708,0.008500102103328569,0.015774964263835,0.01592811925668777
kbet_pg,gtex_v9,0.01309258533133135,0.005977257729789696,0.1085804730162677,0.12560370303070875,0.0061398391400399755,0.00334726432868223,0.004026280806786339,0.003318573491579239,0.00468138825397129,0.10557271692663753,0.10606046115738837,0.11153562923787573,0.10557271692663753,0.10557271692663753,0.005202605128008951,0.006197220814245957,0.0059485668926867056,0.011858879335902758,0.01991622275565927,0.0018649044116943853,0.0032946644606600805,0.0022331034878494303,0.060929774394384247,0.030063215477750257,0.01845299006340675,0.014895326262635922,0.012289241892447615,0.012121878676013503,0.0017644864818339183,0.0025487026959823264,0.002147030976540459,0.02204890831364823,0.012614404712948175,0.01529699798207779,0.009673593909891644,0.01834300852117862,0.017104520719566193,0.012021460746153036,0.0033711733596013885,0.004193644023220451,0.003964117326396527,0.10347350401193539,0.09592781385384888,0.016525922171322552,0.013116494362250508,0.021302946548970476,0.021135583332536366,0.0018027409313045725,0.0028643019041152224,0.0025726117269014854,0.14144104511155953,0.18894828954792806,0.001611468683951302,0.0012241423830609299,0.0013819419871273777,0.0038732630089037233,0.003404646002888211
kbet_pg,hypomap,0.8355887510554004,0.8352484250178607,0.8383009677209846,0.8262025069818796,0.9660998895888809,0.9684354094953562,0.9721244398259401,0.9814821069039423,0.8377787880755991,0.8498278885497175,0.8468273040202637,0.8378515295187374,0.8266467493667597,0.7235019809053712,0.8640046762356303,0.860349418717932,0.8530830681301552,0.8298213937780087,0.7904422939533675,0.8768461388582192,0.8772773916996818,0.8758251607455998,0.8843904656751315,0.8370201987400143,0.9448697798272391,0.9694901604208612,0.9694615834253426,0.979676560368903,0.8771371046307722,0.8771033318178866,0.8717360524777554,0.8424810027927518,0.8460583230499448,0.9136091446385659,0.907774241735403,0.9293810482561538,0.9427213093459765,0.9033474053387024,0.8311515230239657,0.8299019289471975,0.8257244917841138,0.8591751639929857,0.8219938949145937,0.6977644995778398,0.676136909787621,0.3665337403390271,0.4789920114307982,0.8587672923296746,0.8537507306618173,0.8491264532051699,0.8172267324803533,0.7983009677209846,0.6201675651100864,0.5837578749106969,0.6028005455608235,0.535267909332987,0.41143599402481
kbet_pg,immune_cell_atlas,0.0381911803057963,0.023738332494344407,0.1616650796635149,0.11283592409070785,0.006222669682983485,0.0023228874157725874,0.017564182652943638,0.008709311564097743,0.021482159860748053,0.26298663884862417,0.26459082611095275,0.27075891097215565,0.3149968765351981,0.6401253024908874,0.0005792056088936869,0.0013615880544150024,0.0012008660791722515,0.02119104081125175,0.0213820876874837,0.0003548013415736198,0.001877111371231373,0.0013919129554042006,0.04574511314220559,0.06353370006246929,0.0011614437078862937,0.0017467142969778203,0.003751190252363826,0.0032144395048550167,0.0003608663217714594,0.0006550178613666827,0.0009067145395770283,0.008500069747272274,0.007399275841364378,0.02102122136571224,0.01982642026673783,0.029818475142678658,0.03582887051873775,0.028111183216986798,0.006641153316634421,0.008396965083909,0.008369672673018722,0.0453175320382579,0.03715406869196572,0.015059345831235861,0.007447795682947095,0.012536314068934564,0.005364474984989174,0.01068952759869239,0.01895003062815,0.023465408385441623,0.10947592506110468,0.17086868711373657,0.005585846762210321,0.005834510950321747,0.005121875777075588,0.01698497704404995,0.017451980519283605
kbet_pg,mouse_pancreas_atlas,0.0013154581240308022,0.000937719519145383,0.04033850680592188,0.03828413895479065,0.011583983883152859,0.016769605958992167,0.013055176344285544,0.029423849222653713,0.0005400999350554679,0.09052472531113732,0.093960821216981,0.09066057866903471,0.1851217378626622,0.26595779930814195,0.0,0.0,3.313496534082625e-06,6.626993068165251e-05,0.0003048416811356015,0.0,3.313496534082625e-06,0.0,0.0025083168763005473,0.0016700022531776432,0.0020311733753926495,0.003071611287094594,0.0038270884968654322,0.008257233362933903,0.0,3.313496534082625e-06,3.313496534082625e-06,1.32539861363305e-05,9.940489602247877e-06,4.638895147715676e-05,3.644846187490888e-05,0.00038436559795358455,0.00019880979204495752,0.9163242720248115,6.62699306816525e-06,1.6567482670413128e-05,6.62699306816525e-06,0.024543068827950005,0.0016368672878368168,0.006984850693846174,0.004599133189306684,0.009194952882079286,0.007554772097708386,5.632944107940463e-05,7.952391681798301e-05,6.626993068165251e-05,0.036011080332409975,0.005871515858394412,0.0003810521014195019,0.00039761958408991504,0.0004175005632944108,0.0029324444326631234,0.0019052605070975096
